rtid,tid,from,to
1000262612112699392,1000260756389203973,706386667892928512,50279201
1000262762038087680,1000260756389203973,2444889476,50279201
1000262924919689216,1000260756389203973,915470686725988353,50279201
1000262968850890753,1000260756389203973,979243909355257856,50279201
1000263000916344832,1000260756389203973,303118659,50279201
1000263122232344576,1000260756389203973,961906426078793728,50279201
1000263244768935936,1000258322438602759,982125823565025281,762611668681568257
1000263245364576256,1000260756389203973,2834374682,50279201
1000263285277675520,1000260756389203973,2960762470,50279201
1000263300192620544,1000263262380802053,841895005472075776,486711396
1000263328449552384,1000263262380802053,313131020,486711396
1000263371629854720,1000263262380802053,2998060314,486711396
1000263399165411328,1000203028765462528,986165651759816705,869868484297056256
1000263465603248128,1000263262380802053,759297870583439360,486711396
1000263466651795456,1000263262380802053,2222446698,486711396
1000263533089640448,1000263262380802053,1864685238,486711396
1000263543789273088,1000260756389203973,898751044578140162,50279201
1000263559937495040,1000260756389203973,1457113411,50279201
1000263573782781953,1000260756389203973,175630499,50279201
1000263594972336128,1000263262380802053,103628224,486711396
1000263616287752192,1000263262380802053,2261364044,486711396
1000263644792459265,1000158388469227520,23326606,60937837
1000263683161780224,1000260756389203973,448764973,50279201
1000263684512518145,1000263262380802053,54937719,486711396
1000263819711541248,1000260756389203973,112669656,50279201
1000263825965264896,1000263262380802053,761426952238403584,486711396
1000263852624302085,1000158388469227520,802789261833596928,60937837
1000263894550577152,1000263262380802053,525589037,486711396
1000263963261657089,1000263262380802053,997036428197429248,486711396
1000264038805221376,1000263262380802053,101475174,486711396
1000264076495175680,1000260756389203973,324231918,50279201
1000264138910851072,1000260756389203973,129581704,50279201
1000264145688846337,1000260756389203973,4410626359,50279201
1000264182250389504,1000263262380802053,994129623293161472,486711396
1000264223992172544,1000263262380802053,568033501,486711396
1000264229855707136,1000260756389203973,2420004492,50279201
1000264265519919104,1000260756389203973,2525401016,50279201
1000264361741463552,1000260756389203973,2975254470,50279201
1000264376488640512,1000263262380802053,1851908426,486711396
1000264434537840640,999959488219271168,941379148001435648,2436753176
1000264530109214720,1000260756389203973,948790672110141441,50279201
1000264543962939392,1000260756389203973,843387652149821440,50279201
1000264661327998976,999706675866161153,941379148001435648,2436753176
1000264817087733760,1000260756389203973,2928923431,50279201
1000264819969159168,1000260756389203973,762980427778760704,50279201
1000264887908487169,1000263262380802053,3143324610,486711396
1000264932003336193,1000263262380802053,51395134,486711396
1000265019349585920,1000260756389203973,1349456546,50279201
1000265041906548736,1000260756389203973,2262843138,50279201
1000265090837438464,1000260756389203973,979284261474742272,50279201
1000265195103567872,1000263262380802053,2984159665,486711396
1000265447214927872,1000158388469227520,122692298,60937837
1000265492278358016,1000263262380802053,946779156775239681,486711396
1000265537807572993,1000263262380802053,109816643,486711396
1000265636621172736,1000263262380802053,2231594660,486711396
1000265653780008960,1000260756389203973,2586848137,50279201
1000265835217272832,1000158388469227520,115609836,60937837
1000265954796826624,1000260756389203973,931549096984248320,50279201
1000266014527963136,1000263262380802053,791157068203982849,486711396
1000266043510554624,999959488219271168,943850965203017731,2436753176
1000266182346321920,1000263262380802053,848174021455659012,486711396
1000266189233274885,1000263262380802053,519311183,486711396
1000266193008132098,1000263262380802053,941191026609291264,486711396
1000266254517649408,1000260756389203973,991764109304643585,50279201
1000266277498204161,999706675866161153,943850965203017731,2436753176
1000266789312282625,1000260756389203973,995342018950774784,50279201
1000267285225877505,1000260756389203973,101980274,50279201
1000267379765596160,1000246427073658885,763320951417278464,313975612
1000267501001830400,1000263262380802053,520127449,486711396
1000267621915279361,1000260756389203973,2576630347,50279201
1000267627351044097,1000267387365543937,797826206921990144,368329314
1000267723471962112,1000158388469227520,2547595830,60937837
1000267754266480640,999959488219271168,941397270305501184,2436753176
1000267837099970560,1000263262380802053,1412335812,486711396
1000267938304147458,1000260756389203973,29410514,50279201
1000267969681870848,1000260756389203973,914528571716141056,50279201
1000267972999446529,1000263262380802053,706373712832962561,486711396
1000268062921080834,999706675866161153,941397270305501184,2436753176
1000268083607486464,999889426242093056,773727446285819905,324049005
1000268127303745536,1000260756389203973,833363024,50279201
1000268166965194752,1000260756389203973,886637966810132481,50279201
1000268194962026498,999877237808738304,1057045722,68636682
1000268261752127488,1000263262380802053,10331222,486711396
1000268423937454082,1000260756389203973,171355483,50279201
1000268718725849088,1000158388469227520,3780684612,60937837
1000268809649897472,1000263262380802053,390590938,486711396
1000268827551256578,1000260756389203973,710836817302528000,50279201
1000268889757048832,1000260756389203973,1588197320,50279201
1000269024373170176,1000260756389203973,106981377,50279201
1000269141033402368,1000264314404720640,759297870583439360,4859436973
1000269442788421632,1000263262380802053,866963572378800128,486711396
1000269571528577024,1000158388469227520,118355447,60937837
1000269645939539968,1000158388469227520,341145633,60937837
1000269837875068928,1000263262380802053,1453180627,486711396
1000270026274848768,1000158388469227520,876632499765485568,60937837
1000270485785952256,1000260756389203973,171866803,50279201
1000270494430461952,1000204467260809217,284920033,382189096
1000270561895837697,1000263262380802053,4874641212,486711396
1000270572142579714,1000260756389203973,45506800,50279201
1000270654938083329,1000260756389203973,3270126331,50279201
1000270678023553026,1000263262380802053,2536822112,486711396
1000270936573005824,999959488219271168,960199911525371904,2436753176
1000271042751807489,1000260756389203973,358109775,50279201
1000271081884864512,1000260756389203973,3221074897,50279201
1000271233743699968,999706675866161153,960199911525371904,2436753176
1000271328639791104,1000260756389203973,542152285,50279201
1000271565202718720,1000260756389203973,107601171,50279201
1000271597352054785,1000263262380802053,1669680296,486711396
1000271600346804224,1000260756389203973,82412694,50279201
1000271689438113797,1000260756389203973,1386431304,50279201
1000271790004846592,1000260756389203973,944194583780515842,50279201
1000271841330585601,1000260756389203973,1495260666,50279201
1000271952496312320,1000263262380802053,967964576,486711396
1000271968006955010,1000260756389203973,999325364999553025,50279201
1000271997954224128,1000158388469227520,2556386880,60937837
1000272205408694272,1000263262380802053,717180000215048193,486711396
1000272269996785664,1000260756389203973,1144091958,50279201
1000272285327032320,1000260756389203973,72932202,50279201
1000272325386821633,1000271774552997889,791157068203982849,755271973278711808
1000272408010309633,1000260756389203973,70100848,50279201
1000272416835162113,999661358319796225,142185874,3419800217
1000272514633818112,1000158388469227520,725892423885312002,60937837
1000272549534564353,1000271774552997889,941191026609291264,755271973278711808
1000272695500533761,1000260756389203973,337080220,50279201
1000272766367510528,1000260756389203973,52015764,50279201
1000272793970200576,1000158388469227520,939421760851623937,60937837
1000272885208961024,1000158388469227520,84038393,60937837
1000273115996274688,1000154131942666240,2567333550,3889631
1000273168173490176,998831612841332736,922445239230480391,844879388
1000273393202036736,1000273298452692992,884783044116086785,373280952
1000273396603617280,1000273298452692992,887917521038303232,373280952
1000273425644929025,1000273298452692992,766454518120865792,373280952
1000273446008512512,1000273298452692992,4236187212,373280952
1000273463926407168,1000273298452692992,476895407,373280952
1000273470423355393,1000273298452692992,743070285843173376,373280952
1000273573871738880,1000273298452692992,941191026609291264,373280952
1000273622533992449,1000260756389203973,3818589192,50279201
1000273776502759424,1000260756389203973,3040256553,50279201
1000273799298732032,1000204946162122752,999325364999553025,1372184863
1000273844853063680,1000232868990173184,379049835,379049835
1000273903632072706,1000158388469227520,133165652,60937837
1000273962683650048,999959488219271168,960177048114298881,2436753176
1000274028370653185,1000246427073658885,370615515,313975612
1000274210801909760,999706675866161153,960177048114298881,2436753176
1000274304343228416,1000273298452692992,996324920651988992,373280952
1000274331639865344,1000273298452692992,983644162984562688,373280952
1000274359439667201,1000260756389203973,975068446722482176,50279201
1000274362312765440,1000273298452692992,946779156775239681,373280952
1000274416041771008,1000260756389203973,308001764,50279201
1000274669738508288,1000260756389203973,923892620178235392,50279201
1000274693373427712,1000260756389203973,190347116,50279201
1000274819865178112,1000204946162122752,499065972,1372184863
1000274887485702144,1000049511052570626,927545922766045184,4391967072
1000274931890913280,1000158388469227520,398149620,60937837
1000275090397786115,1000158388469227520,282525160,60937837
1000275135125843971,1000273298452692992,871348416315609088,373280952
1000275440106332165,1000158388469227520,268737080,60937837
1000275732801581057,999959488219271168,960199535778848769,2436753176
1000275901467242497,1000273298452692992,992005134732484615,373280952
1000275905808220160,1000260756389203973,3309175122,50279201
1000275984661102592,1000158388469227520,29205839,60937837
1000275986439593984,1000260756389203973,931135835205877760,50279201
